,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20
1223,1224,836.4705882000001,0.066666667,535.7142857,641.2871646000001,5.454545455,0.917502829,197.7832886,2.0918801680000003,58.63254762,10.99213323,119.98497444578419,7.666666667,1.0,10.0,1.015606048,943.76,0.0,0.0,89.49225473
1224,1225,956.4705882000001,0.038888888999999996,71.42857143,617.7406168,3.1818181819999998,0.644817646,197.1827704,36.25037948753413,58.63254762,1.940358911,73.23813833953994,3.8,1.0,3.8,1.025351928,1000.0,0.0,0.0,142.4888124
1225,1226,837.6470588,0.055555556,464.2857143,611.5747476,6.818181817999999,0.615842025,197.01900869999997,13.08173733,49.99830141973813,5.812067924,40.03336113,8.666666667000001,0.0,4.666666667,1.007907776,939.5042275114533,0.0,1.0,94.43889845
1226,1227,934.1176471000001,0.027777778,135.486742574172,611.5747476,9.090909091,1.188612666,198.3124259,22.08666116,51.46691707060249,2.505141951,122.86286385736577,14.73333333,1.0,14.73333333,1.491064485,801.421385290088,1.0,1.0,265.4888124
1227,1228,937.6470588,0.13888888900000002,71.42857143,611.5747476,36.36363636,0.559709593,196.9112949,22.08666116,47.89968639,1.208566407,118.76215625053277,13.33333333,1.0,13.33333333,0.95931523,732.1722388880783,0.0,0.0,102.0240964
1228,1229,924.7058824,0.166666667,35.71428571,649.2824868,14.255485011527565,2.222984666,200.8636688,72.14263571556887,58.63254762,2.9423655809953626,18.34862385,11.68614143100374,1.0,11.539255442586756,2.38356661,838.1774485387741,0.0,0.0,150.9552496
1229,1230,955.2941176,1.111111111,177.49998499365802,616.5729181,15.45454545,13.24187635,233.09514280000002,46.131843993610005,47.99306228,10.43831306588024,50.04170142,20.163772617971894,2.0,21.573730343217733,8.203091773999999,857.6109962540588,0.0,1.0,295.03270219999996
1230,1231,929.4117646999999,0.166666667,35.71428571,662.8484495,13.63636364,3.0220179160000002,202.4934907,75.72681453037251,58.63254762,3.381101633248438,130.1084237,12.683541656300378,1.0,12.77022103185539,2.22017638,747.5884514812851,0.0,0.0,106.1222031
1231,1232,974.1176471000001,1.9444444440000002,357.14285710000007,639.4244487999999,13.63636364,0.580275015,197.1681712,345.19872860000004,58.63254762,2.868959247,180.1501251,17.26666667,2.0,17.26666667,0.981386242,252.09528035649396,0.0,0.0,100.8364888
1232,1233,887.0588234999999,0.38888888899999996,464.2857143,661.6965069,81.81818182,0.9690989809999999,198.9286369,54.95682943590339,58.63254762,2.06648224,57.982556296829614,4.0,1.0,4.0,1.4559235190000002,1000.0,0.0,0.0,97.29948365
1233,1234,861.1764706,1.111111111,353.6574106162559,611.5747476,15.90909091,0.559709593,196.9112949,22.08666116,47.89968639,7.534629226630962,92.44370807317824,10.08949404025375,2.0,11.659459076481715,0.95931523,818.5107754399617,1.0,0.0,214.7659208
1234,1235,912.9411765000001,0.027777778,71.42857143,626.1175857000001,31.81818182,1.2783107040000001,197.9434097,1.34753017,52.65434391,2.369316827,15.01251043,6.666666667,1.0,6.666666667,1.512774928,661.01,0.0,1.0,112.62306370000002
1235,1236,850.5882353000001,0.08444444400000001,250.0,644.5486678,6.909090909,0.819161872,197.1877835,42.675410626599046,58.63254762,1.6132698369999998,20.01668057,6.666666667,1.0,6.666666667,1.176327544,1000.0,0.0,0.0,102.8020654
1236,1237,981.1764706,1.5376147464086998,9.994082253213946,616.6516984,7.272727272999999,0.8696481220000001,197.16672519999997,76.74891874636046,58.63254762,0.015938662,133.5977522072613,10.0,1.0,10.0,1.1552856000000002,727.7901192741454,0.0,0.0,112.72117040000002
1237,1238,936.4705882000001,0.13888888900000002,107.1428571,653.5103614,11.36363636,1.531264682,198.9567196,75.18618290097209,58.63254762,3.2798745260614925,80.06672227,11.267365110692491,1.0,11.597613138746341,1.654481035,798.7304358787378,0.0,0.0,104.6471601
1238,1239,960.0,0.166666667,51.5692049930542,622.1032932,11.36363636,0.908949418,197.5292455,0.34650775799999994,58.63254762,0.266106365,5.0041701419999995,11.33333333,1.0,11.33333333,1.2391191240000001,970.569812844094,0.0,0.0,100.302926
1239,1240,941.1764706,0.166666667,114.28373396759775,617.8964267000001,11.36363636,1.1187317620000001,198.1040739,77.78021235164874,58.63254762,3.313855826,180.1501251,13.26666667,3.0,13.26666667,1.38032254,704.9607274367102,0.0,0.0,101.15834770000001
1240,1241,875.2941176,0.027777778,325.294127015236,611.5747476,3.8636363639999995,1.9088121033986347,199.54272721809122,22.00560608164517,47.89968639,6.5531489635261355,80.06672227,10.015472708464578,1.0,11.31246122331383,1.9333583282478215,837.4674758369788,0.0,0.0,108.26850259999999
1241,1242,936.4705882000001,0.38888888899999996,35.71428571,611.5747476,5.454545455,0.6697546520000001,197.22249419999997,22.08666116,51.92644487173595,0.571019908,210.17514599999998,5.0,1.0,5.0,1.003757288,736.3530371086449,0.0,1.0,112.626506
1242,1243,929.4117646999999,1.9444444440000002,71.42857143,612.6496606000001,14.614172502573291,0.6630630129999999,197.1276326,201.1113915,58.63254762,12.87428137,-9.558163523068458,24.0,2.0,24.0,1.010544927,873.13,0.0,0.0,115.41480209999999
1243,1244,992.9411765000001,0.13888888900000002,-47.610812644124735,612.0246705,11.36363636,0.586758995,196.9721504,49.90995076,58.63254762,1.458041125,141.21467973014938,19.0,1.0,19.0,0.987171131,754.2765699340093,0.0,0.0,109.2702238
1244,1245,892.9411765000001,0.833333333,607.1428571,611.7305575,11.36363636,0.559709593,196.919934,210.07353659999998,58.63254762,8.07327904,200.16680569999997,12.53333333,2.0,12.53333333,0.95931523,854.59,0.0,1.0,72.56110155
1245,1246,909.4117646999999,0.027777778,142.8571429,653.7729623,18.270813542962546,0.9086665709999999,199.6535968,78.2464753783596,58.63254762,0.016631648,210.17514599999998,5.333333333,1.0,5.333333333,1.318775842,763.213679303627,2.0,0.0,613.2994836
1246,1247,976.4705882000001,1.6402043241397664,18.11262180070071,621.9317272999999,14.153560459133566,0.8105869790000001,197.35852549999998,68.40747601,58.63254762,1.133723992,133.10315978219825,13.66666667,1.0,13.66666667,1.203628116,733.4095954448958,0.0,0.0,118.20137690000001
1247,1248,938.8235294,0.003333333,392.85714289999993,611.5747476,8.454545455,0.682948173,198.5976564,46.02991945,52.177321253576736,8.324139727999999,10.00834028,13.33333333,2.0,16.66,1.00756563,994.76,0.0,1.0,78.91049914
1248,1249,958.8235294,0.333333333,83.51724699351621,624.944635,18.18181818,1.203424497,198.262294,77.17259813478847,58.63254762,0.160772595,121.58448771562763,10.13333333,3.0,10.13333333,1.4297046519999999,740.687786498248,0.0,0.0,117.2409639
1249,1250,848.2352940999999,0.166666667,607.1428571,682.5732788,6.6363636360000005,1.417177429,198.8263327,0.534734194,58.63254762,1.05541665,40.03336113,3.333333333,1.0,3.333333333,1.4940279909999998,967.83,1.0,0.0,118.1635112
1250,1251,975.2941176,0.38888888899999996,-6.961347857633655,611.8548552,15.584756021301626,0.656732988,196.9553786,64.18949269,58.63254762,1.33122481,136.2279393711604,18.73333333,1.0,18.73333333,0.95931523,735.3871722243721,0.0,0.0,119.5163511
1251,1252,998.8235294,1.2853291814788719,35.71428571,631.3030782000001,6.6363636360000005,1.7347420630000001,198.4828082,78.2993032366636,58.63254762,0.018710604,60.0500417,6.666666667,1.0,6.666666667,1.442927256,796.1020826438689,0.0,0.0,114.0619621
1252,1253,950.5882353000001,2.1275327383219462,78.77055091972375,611.5747476,12.72727273,2.594837862,201.21796830000002,22.08666116,51.234024563525765,6.290040384320058,210.17514599999998,14.23384328849654,2.0,15.437235098427193,2.535913439,742.6686837569409,1.0,1.0,695.4182444
1253,1254,818.8235294,0.13888888900000002,107.1428571,611.5747476,15.675717505500216,2.112055052403692,199.41689550354263,11.44465189681705,47.89968639,5.763284732472876,188.4904087,11.89672006006824,1.0,12.076959951836612,2.0075430170351756,716.6472318854737,1.0,0.0,118.02237520000001
1254,1255,918.8235294,0.111111111,107.1428571,611.5747476,9.090909091,0.63859503,197.073016,22.08666116,52.121299077478135,2.5390982319999997,118.40911660957278,14.66666667,2.0,14.66666667,1.075294632,781.310514919543,0.0,1.0,121.86919099999999
1255,1256,952.9411765000001,0.027777778,66.78716478802448,612.1069521000001,8.181818182,0.5825771679999999,196.9627626,32.42200367,58.63254762,0.370747149,40.03336113,13.2,3.0,13.2,0.967642523,872.4388256257848,0.0,0.0,121.65920829999999
1256,1257,1000.0,0.013333333000000001,-13.026292912401004,627.4235875,12.72727273,1.225146366,198.1073622,77.98831344609653,58.63254762,0.035342252000000005,140.116764,7.0,1.0,7.0,1.4314943359999999,748.4803368760308,1.0,0.0,146.00860590000002
1257,1258,921.1764706,0.055555556,35.71428571,614.2795369,2.272727273,0.575738736,196.9453082,73.41258807,58.63254762,0.540528554,200.16680569999997,20.0,1.0,20.0,0.982036318,671.1183075082345,1.0,0.0,98.40275387
1258,1259,925.8823528999999,0.13888888900000002,35.71428571,611.5747476,9.909090909,0.559709593,196.9112949,22.08666116,47.89968639,2.229333792,107.56390357575702,10.521835787750874,0.0,11.094774713672129,0.95931523,785.4571710954528,1.0,0.0,427.1962134
1259,1260,996.4705882000001,0.7906565017177201,1.7232684030705059,614.011684,1.363636364,0.580196248,197.01345969999997,99.47339377,58.63254762,0.181562155,1.668056714,6.0,1.0,6.0,0.972408872,809.1780997983674,0.0,0.0,104.5473322
1260,1261,912.9411765000001,1.9444444440000002,250.0,617.0333451,5.6363636360000005,0.8915991329999999,197.4833561,23.909898063757282,58.63254762,17.96910949,200.16680569999997,12.06666667,1.0,12.06666667,1.051626065,1000.0,0.0,0.0,107.50602409999999
1261,1262,938.8235294,0.222222222,535.7142857,812.9616305,10.90909091,2.030889157,205.3547733,84.30827862406647,58.63254762,8.513926097758029,90.07506255,7.448385960561151,2.0,10.116553196573323,1.66115287,867.4569707929263,0.0,0.0,87.44234079
1262,1263,791.7647059,2.222222222,472.4065794551841,706.3141512,11.36363636,6.485515728999999,210.8135992,87.75758939510581,58.63254762,14.814322960796957,990.8256881000001,14.41202982657196,1.0,16.47730704011265,4.918095676,206.56296033319154,0.0,0.0,576.5593804
1263,1264,965.8823528999999,0.027777778,35.71428571,611.690292,2.727272727,0.577374947,196.9127408,56.96416425,58.63254762,0.62853769,5.0041701419999995,9.0,1.0,9.0,0.976511985,884.4339084523456,0.0,0.0,101.3063683
1264,1265,955.2941176,0.055555556,91.65217376965029,611.5747476,14.54545455,0.660191588,197.12192209999998,22.08666116,52.07704719467685,0.498256449,250.2085071,12.13333333,1.0,12.13333333,1.018522179,698.7751422676647,1.0,1.0,116.27882959999998
1265,1266,920.0,0.083333333,138.23726132321167,630.5958063999999,16.24677549381878,1.586287211,198.86519769999998,76.67693524586593,58.63254762,0.37906297299999997,188.4904087,16.33333333,1.0,16.33333333,2.079220362,695.086136040532,0.0,0.0,111.86402749999999
1266,1267,951.7647059000001,0.833333333,142.8571429,668.012934,9.090909091,2.1611988909999997,201.5569714,77.89442571975474,58.63254762,0.21205351,180.1501251,17.33333333,1.0,17.33333333,2.236591464,693.0559089926278,0.0,0.0,114.6041308
1267,1268,961.1764706,-2.6341791735002076,114.31474006296025,618.3218402000001,0.9090909090000001,0.649275158,197.2026396,294.06958389999994,58.63254762,1.6659367219999999,124.45427006813185,8.0,1.0,8.0,0.998061883,437.49929829455505,0.0,0.0,153.7349398
1268,1269,947.0588234999999,1.9444444440000002,35.71428571,640.7987268999999,9.090909091,1.64907906,199.25151409999998,19.41209170805746,58.63254762,1.776121389,59.97762632589951,12.66666667,2.0,12.66666667,1.688948238,985.95,0.0,0.0,129.7091222
1269,1270,952.9411765000001,0.111111111,91.60572519110156,628.7908629,5.454545455,0.6951427809999999,197.20002659999997,77.97212700550847,58.63254762,3.1566297524918188,131.61498816375348,11.970123675016943,1.0,12.417632621910718,1.023559613,760.6238932741821,1.0,0.0,114.1996558
1270,1271,898.8235294,0.13888888900000002,191.03337871220106,611.5747476,20.884767592299873,1.048893822,198.4924382,31.92149246,50.72300336767093,1.82185842,96.86245945663762,13.33333333,1.0,13.33333333,1.258192416,829.5771624778181,1.0,1.0,579.5111876
1271,1272,822.3529412,0.38888888899999996,321.42857139999995,611.5747476,9.090909091,0.566870255,196.9259748,19.09214967,50.955412944036794,2.790651905,100.17464397019836,7.0,1.0,7.0,0.969842781,847.5735968179702,1.0,1.0,90.51462995
1272,1273,848.2352940999999,0.055555556,35.71428571,611.5747476,9.090909091,0.559709593,196.9112949,22.08666116,47.89968639,1.580699527,50.04170142,5.333333333,1.0,7.933333332999999,0.95931523,82.42,0.0,0.0,112.010327
1273,1274,988.2352940999999,1.111111111,16.812121170699584,635.5414568,7.272727272999999,1.4003641930000001,198.6697935,76.24267978787691,58.63254762,1.824639362241303,133.54363814663355,12.340745329838438,1.0,12.746969422727629,1.643969275,732.4476450779791,0.0,0.0,124.9449225
1274,1275,903.5294117999999,2.3166867225397922,163.27994944784655,611.6640319,22.72727273,0.563340049,196.91884030000003,21.02574852,58.63254762,4.720851373166045,14.17848207,11.767975578789237,1.0,11.804126470786562,0.95931523,947.782345063933,0.0,0.0,292.64371769999997
1275,1276,814.1176471,2.222222222,535.7142857,696.4771212999999,100.0,3.3633738510000004,202.6247071,74.18098789934857,48.56834364,131.4648601,260.2168474,13.33333333,2.0,33.33333333,3.2596799689999996,916.69,0.0,1.0,150.3924269
1276,1277,991.7647059000001,0.13888888900000002,84.74894075388761,611.5747476,6.818181817999999,0.64302748,197.0727004,37.86345883,47.89968639,4.168999717,2.5020850709999998,10.66666667,2.0,8.0,1.005336421,815.7518917341697,0.0,1.0,117.3287435
1277,1278,975.2941176,0.061111110999999996,46.6162887845519,636.6373779,13.63636364,1.8899028759999998,200.64148840000001,78.51012046058463,58.63254762,0.386685812,129.1093819554947,13.33333333,2.0,13.33333333,1.90233381,735.9322597590344,0.0,0.0,125.2254733
1278,1279,927.0588234999999,0.033333333,205.53188210626763,613.920649,16.36363636,0.7120491040000001,197.1627249,29.764111959025513,51.34278827,5.019311105626802,113.67996614408122,11.874638533246632,3.0,13.152104092815543,1.11530196,789.6546823373087,0.0,1.0,124.03786570000001
1279,1280,1000.0,0.222222222,109.86078873465203,611.5747476,4.545454545,0.559709593,196.9112949,22.08666116,47.89968639,0.327089074,90.07506255,2.496921997728453,1.0,4.0,0.95931523,1000.0,0.0,0.0,102.35800340000002
1280,1281,938.8235294,0.166666667,35.71428571,630.6028091,11.36363636,0.618505792,197.07085080000002,0.714404884,58.63254762,1.2466806000000001,210.17514599999998,3.333333333,1.0,3.333333333,1.005039018,864.8290321670252,0.0,0.0,303.96213430000006
1281,1282,931.7647059000001,0.083333333,91.44467759983104,635.4696792000001,15.375720901555585,0.975049492,197.903128,148.1342054,58.63254762,5.582689781,269.4223576927108,6.666666667,1.0,8.333333332999999,1.136246523,260.3,0.0,0.0,116.45955249999999
1282,1283,841.1764706,0.05,750.0,735.0882076,16.160667520842424,2.334955943,209.72800550000002,98.59684294242572,58.63254762,1.292417632,66.93057426014826,5.666666667,2.0,5.666666667,2.231393486,924.8731399056728,0.0,0.0,250.48364890000002
1283,1284,983.5294117999999,0.111111111,41.420482284698664,618.7735137,10.0,1.37103412,197.4485134,76.86413567651005,58.63254762,0.09632496,100.08340279999999,2.0,2.0,2.0,1.602614421,786.8702953194143,0.0,0.0,101.15834770000001
1284,1285,922.3529412,1.0744044013730374,107.1428571,683.5361488,5.3636363639999995,1.153597028,199.8781113,75.02605341844878,58.63254762,0.56339707,109.4188796531293,1.333333333,1.0,1.333333333,0.999151485,794.866691582271,0.0,0.0,107.07917379999999
1285,1286,960.0,0.13888888900000002,113.99802566871472,611.5747476,22.72736364,12.08960047,225.66156850000002,22.08666116,50.26794938196418,2.3381324880000003,80.06672227,20.066,2.0,20.066,12.27083764,793.4302630814907,0.0,1.0,170.44750430000002
1286,1287,940.0,0.38888888899999996,35.71428571,618.6527173,18.18181818,1.247702452,198.0337132,-8.984865041285389,50.02801277,57.96960844,210.17514599999998,22.0,2.0,33.8,1.392731891,979.75,1.0,1.0,153.87951809999998
1287,1288,858.8235294,0.13888888900000002,142.8571429,611.5747476,6.3636363639999995,0.559709593,196.9112949,22.08666116,47.89968639,0.376291032,97.94194909342428,9.333333332999999,1.0,9.333333332999999,0.95931523,765.8567822690684,0.0,0.0,105.8003442
1288,1289,857.6470588,0.094444444,535.7142857,624.7660664,7.727272727000001,0.8285495009999999,198.7363816,1.9250431000000001,58.63254762,5.221644426,99.81054399764793,8.666666667000001,3.0,5.266666667,1.130106329,967.22,0.0,0.0,103.6678141
1289,1290,912.9411765000001,0.166666667,107.1428571,677.9725109,11.36363636,1.087808442,202.942894,77.86753913077746,58.63254762,0.6749677070000001,5.0041701419999995,8.0,1.0,8.0,1.38918937,871.7019093474064,0.0,0.0,103.26850259999999
1290,1291,983.5294117999999,0.111111111,-13.227741921712095,615.9286706,13.63636364,0.745654093,197.27639150000002,77.4269559628359,58.63254762,1.260540307,143.69278067739157,16.66666667,1.0,16.66666667,1.090672753,717.3337323676033,1.0,0.0,129.2512909
1291,1292,896.4705882000001,0.13888888900000002,464.2857143,739.065736,11.36363636,1.604690114,210.1674778,102.70928846372806,58.63254762,41.82720827,51.70975813,14.33333333,1.0,14.33333333,1.654133625,994.83,0.0,0.0,143.1772806
1292,1293,900.0,0.133333333,213.79545265299407,620.4243981000001,7.272727272999999,0.895512435,197.6533201,80.60586017256526,58.63254762,0.085237195,150.1251043,1.333333333,1.0,1.333333333,1.210794747,787.5483944198008,0.0,0.0,133.4802065
1293,1294,922.3529412,0.13888888900000002,35.71428571,628.6858225,13.63636364,1.383404165,198.7048344,76.30894815050283,58.63254762,4.077043063496136,350.2919099,13.556114792489183,1.0,13.848829869951794,1.6457431669999998,591.3540438513373,1.0,0.0,171.8364888
1294,1295,862.3529412,0.027777778,142.8571429,613.6405414,6.6363636360000005,0.949690006,197.39213519999998,29.34938501804686,52.96452360000001,5.344526116205975,95.55567441792874,11.485913333257812,6.0,12.09393436752753,1.1765012479999999,774.9045343971693,0.0,1.0,121.49569709999999
1295,1296,852.9411765000001,0.13888888900000002,35.71428571,614.3950812999999,13.63636364,0.596597745,196.9704035,65.84930763,58.63254762,3.389922967131021,40.03336113,11.48460725189409,1.0,10.656180401917966,1.0017070479999999,830.0306761965644,0.0,0.0,108.65576589999999
1296,1297,880.0,0.166666667,428.57142860000005,644.8305261,3.9090909089999997,0.577371367,197.1901544,83.1172046504197,58.63254762,6.853736874186671,5.0041701419999995,8.758927565828754,1.0,9.767991773450875,0.972124628,915.9934154900363,0.0,0.0,91.19104991
1297,1298,869.4117646999999,1.9444444440000002,464.2857143,683.5834169,9.85260142684481,1.143067274,198.42084430000003,0.38928649299999996,58.63254762,28.50803031,138.4487073,18.2,1.0,14.33333333,1.006865548,1000.0,0.0,0.0,147.1101549
1298,1299,960.0,0.5555555560000001,63.78703702297639,627.8174889,3.6363636360000005,1.296824596,198.6001887,78.78089538349968,58.63254762,3.1056157038620835,300.2502085,12.758433069665237,1.0,13.297254321938956,1.5194678190000002,623.7761825559733,0.0,0.0,105.5283993
1299,1300,1000.0,1.5412405139125624,-24.077772381945806,616.231537,16.36363636,0.9512689320000001,197.69236130000002,77.15128297745207,58.63254762,3.313855826,100.08340279999999,13.33333333,1.0,13.33333333,1.275644464,748.9471599065291,0.0,0.0,112.89500859999998
1300,1301,887.0588234999999,0.111111111,892.8571429,800.2272373,3.9090909089999997,0.9393428490000001,203.5025581,72.92918836,58.63254762,1.974315192,178.25828949637372,5.666666667,1.0,8.333333332999999,1.412176279,666.9,0.0,0.0,63.54905336
1301,1302,950.5882353000001,0.13888888900000002,148.41052920803554,696.9603070000001,36.36363636,9.554128075,216.38593019999996,87.12525355403773,58.63254762,0.593195438,128.67315171369575,23.33333333,2.0,23.33333333,6.157041096,695.4139090795925,0.0,0.0,115.24268500000001
1302,1303,910.5882353000001,0.166666667,250.0,619.3879998,13.63636364,1.022105785,199.043588,62.30295045,50.52172438,17.11535157,180.1501251,22.26666667,2.0,22.26666667,1.0720153000000001,995.59,0.0,1.0,101.09466440000001
1303,1304,805.8823529,0.11723333300000001,714.2857142999999,717.3976600999999,13.63636364,0.7328186059999999,199.1296709,9.770663199,58.63254762,4.3318512689999995,5.0041701419999995,1.8666666669999998,1.0,6.666666667,1.165478902,1000.0,0.0,0.0,184.5886403
1304,1305,892.9411765000001,19.44444444,214.28571430000002,649.1214249,5.454545455,0.854524803,197.5567263,50.07250996,58.63254762,0.9985918540000001,100.08340279999999,7.333333333,0.0,7.333333333,1.038237651,624.4095009892812,0.0,0.0,114.9225473
1305,1306,769.4117647,0.222222222,821.4285714,611.5747476,10.90909091,1.887915803874078,199.73535330205195,34.08467989060034,47.89968639,13.257420720437318,22.51876564,7.263812467524243,1.0,9.648280151516241,1.9368577270696146,973.0745886371392,0.0,0.0,160.97074009999997
1306,1307,991.7647059000001,0.166666667,8.637475814288564,611.5747476,22.72736364,3.250407242,202.2092217,22.08666116,51.1889453026476,1.4247778290000002,123.46457565704651,6.666666667,1.0,6.666666667,3.071944776,821.0197418773262,1.0,1.0,521.6247848999999
1307,1308,854.1176471000001,0.13888888900000002,142.8571429,658.5768081,72.72727273,4.343568278999999,205.7792061,75.55325207123678,58.63254762,0.7747575940000001,250.2085071,13.33333333,1.0,13.33333333,4.745664911,645.3409310708798,0.0,0.0,96.04130809
1308,1309,840.0,0.38888888899999996,178.5714286,611.5747476,9.090909091,1.6303222660336338,199.27676596192168,-36.84960440382548,47.89968639,0.293132793,130.1084237,1.0,1.0,1.0,1.7241158144266509,1000.0,1.0,0.0,100.1669535
1309,1310,964.7058824,0.13888888900000002,48.389631146864076,612.5498723,18.18181818,0.596708735,196.9725761,116.5549429,58.63254762,0.49479152200000004,130.1084237,12.0,1.0,12.0,0.991118963,678.3064402792097,0.0,0.0,100.0223752
1310,1311,994.1176471000001,0.111111111,71.13392940757967,630.0233365,8.181818182,2.253564274,200.4250699,33.27425338605383,52.19927059,1.230048952,190.1584654,7.333333333,4.0,7.333333333,2.2390785980000003,709.8349863785952,2.0,1.0,131.7142857
1311,1312,928.2352940999999,0.111111111,321.42857139999995,611.5747476,6.818181817999999,2.0119312618086322,200.06984523817653,25.759652055935476,47.89968639,1.462892022,105.33692823159487,8.333333332999999,1.0,8.333333332999999,1.9949259739628329,809.4432651758725,0.0,0.0,158.5490534
1312,1313,927.0588234999999,0.027777778,-19.953370641332867,612.4956013999999,9.090909091,0.616293147,197.0136138,17.12860571,58.63254762,2.3312026340000003,5.0041701419999995,22.0,2.0,22.0,0.95931523,496.73,0.0,0.0,128.0963855
1313,1314,947.0588234999999,2.7546017378963015,74.38201195339866,619.5245522999999,11.36363636,1.141477606,197.91121669999998,1.356085917,58.63254762,2.962625903827453,0.834028357,12.18964438353045,1.0,12.107495838856964,1.128782489,959.8846737037475,0.0,0.0,204.4148021
1314,1315,972.9411765000001,0.027777778,35.71428571,617.1944070000001,11.36363636,1.660231791,198.1813637,232.07527415813604,58.63254762,2.799660714,15.01251043,8.333333332999999,3.0,12.66666667,1.4389767930000001,201.49,0.0,0.0,142.2822719
1315,1316,934.1176471000001,0.13888888900000002,146.72335837111473,626.9246458,22.72727273,1.019527946,197.9023353,77.96385327888834,58.63254762,3.8168226882201584,80.06672227,11.695357060103412,2.0,12.241190723498187,1.4599239880000001,796.3446878544685,0.0,0.0,112.6402754
1316,1317,948.2352940999999,1.3263656388536873,428.57142860000005,663.6187455,6.545454545,0.6709970270000001,199.60245930000002,23.13046231,58.63254762,0.32778205899999996,90.07506255,1.425360437067952,1.0,2.133333333,0.9869500520000001,1000.0,1.0,0.0,407.5507745
1317,1318,925.8823528999999,0.083333333,71.42857143,621.457295,12.448327464344063,0.71556857,197.3131793,75.50703502585111,58.63254762,1.701278974,18.34862385,9.2,1.0,9.2,1.096010222,846.9692246899142,0.0,0.0,117.63855420000002
1318,1319,904.7058824,2.222222222,107.1428571,611.5747476,90.90909091,0.807991239,197.2848544,22.08666116,51.70024725391449,10.2520249,136.0192861759029,34.66666667,1.0,34.66666667,1.237116258,694.2972557068479,1.0,1.0,116.14113600000002
1319,1320,925.906511282189,-4.135983259433658,178.5714286,624.2916341,14.970078715347315,0.78442908,197.4444911,319.6469899,58.63254762,3.162785025,10.00834028,9.666666667000001,1.0,9.666666667000001,1.230031215,493.8587124634387,0.0,0.0,89.20309811
1320,1321,956.4705882000001,0.105555556,141.48013362146798,611.5747476,4.3636363639999995,0.559709593,196.9112949,22.08666116,47.89968639,0.555081246,30.02502085,5.333333333,1.0,5.333333333,0.95931523,841.4307230255574,0.0,0.0,101.6884682
1321,1322,868.2352940999999,0.38888888899999996,464.2857143,694.7544594,22.72736364,3.6258157069999997,219.2749358,157.61479791127954,58.51126628,17.27543118,130.1084237,10.0,3.0,11.0,3.665011755,665.21,0.0,1.0,272.8209983
1322,1323,963.5294117999999,0.833333333,71.42857143,619.9569684999999,7.272727272999999,1.565936609,198.246792,41.53145388608482,58.63254762,2.6860111210000004,10.00834028,11.33333333,1.0,11.33333333,1.375314057,986.84,1.0,0.0,102.43717729999999
1323,1324,945.8823528999999,0.111111111,124.74747323615588,638.8729869,9.090909091,1.936486565,199.5665229,79.70579062811794,58.63254762,0.048508973,113.74955415439496,3.333333333,1.0,3.333333333,1.6299492080000002,800.1841226464699,0.0,0.0,206.23924269999998
1324,1325,788.2352941,1.778277778,321.42857139999995,611.5747476,45.45454545,2.577688076,200.542333,22.08666116,51.797900863778395,16.18883019,400.3336113,13.33333333,1.0,16.66666667,2.147575753,804.46,2.0,1.0,215.0361446
1325,1326,961.1764706,0.7270276810001803,117.59398700850647,611.5747476,9.090909091,0.559709593,196.9112949,22.08666116,47.89968639,3.343009630193434,128.53827266319723,11.616855421870163,1.0,12.953333052609073,0.95931523,746.606534441738,1.0,0.0,105.27194490000001
1326,1327,922.3529412,0.042222222000000004,178.5714286,611.5747476,9.090909091,1.08237708,198.39025139999998,38.612086700000006,51.36837643562025,5.144309130322105,113.31365810446397,12.147974462029467,1.0,13.089912705012887,1.312872518,802.7188936551984,0.0,1.0,231.79862310000001
1327,1328,890.5882353000001,0.222222222,428.57142860000005,612.9122615,3.6363636360000005,0.635036181,197.09330369999998,5.300285334,48.09824432,1.8371040969999999,300.2502085,0.8114166241159744,2.0,3.2,1.039643079,1000.0,1.0,1.0,86.11876076
1328,1329,860.0,0.3478264022059889,326.0269482265078,611.5747476,18.341237868364857,0.559709593,196.9112949,22.08666116,47.89968639,8.185245097968926,15.01251043,10.399853354823385,1.0,11.815934819400438,0.95931523,912.4989659857556,2.0,0.0,499.4578313
1329,1330,816.4705882000001,0.38888888899999996,821.4285714,739.8692948,11.36363636,3.8066725569999997,219.9428128,48.34961859771988,50.25554943,6.054612787999999,80.06672227,4.0,3.0,4.0,3.570440128,1000.0,0.0,1.0,394.8760757
1330,1331,877.6470588,0.13888888900000002,285.7142857,685.1852824,3.8636363639999995,0.9326619509999999,200.30617,39.75952876346366,58.63254762,2.36446593,80.06672227,4.6,1.0,4.6,1.244435538,1000.0,0.0,0.0,54.50430293
1331,1332,956.4705882000001,0.5555555560000001,35.71428571,617.4359998,39.81190909,1.1189322609999999,198.2925419,24.15287409,56.01480276,3.272699785517876,127.41071640125807,14.064690463594637,4.0,14.70251312227502,1.612341878,778.4952523787338,0.0,1.0,111.0619621
1332,1333,970.5882353000001,0.13888888900000002,24.95906021579981,611.6080103999999,31.81818182,0.561166788,196.91403269999998,58.59403408,58.63254762,0.202351715,210.17514599999998,10.8,2.0,10.8,0.95931523,711.541955490316,0.0,0.0,108.1600688
